source_id,ra,dec,parallax,phot_g_mean_mag,bp_rp
4551518302615474688,268.8384663176713,19.03503804054739,0.3334573733533402,19.106623,1.0214214
4551518306911548800,268.83934191429626,19.03528327619496,-1.3173919676061687,20.42138,1.1374321
4551518336975219456,268.82078159235556,19.039055862509656,-0.3276779732414389,20.27313,0.8842602
4551518336975220096,268.8287137501512,19.039276168807056,0.30350871493646225,20.312643,1.1069012
4551518336975230976,268.82421314426256,19.045695584811785,0.026370777894778073,19.14898,1.7178688
4551518336975772160,268.8266294786146,19.033327699253665,0.35703996533920035,20.178438,1.7475872
4551518341271295744,268.8192419926303,19.033507380147874,-0.7874337004832358,20.1831,0.7456455
4551518341274733824,268.81853844600107,19.034224322898694,-0.31498575975914794,20.280165,0.9662037
389907713931552000,10.407485666336925,46.72716218808591,0.2365544433589391,18.877968,1.1478615
4551518371334963328,268.8307538772771,19.04180196004307,0.2608090886267455,17.686258,1.1122704
6029382159400904832,255.82640561633835,-30.002702246920183,-0.507353445104805,20.094917,1.3425999
6029382159409441280,255.83148057719964,-30.00375596203019,3.414466779506317,20.688223,1.0509548
6029382159409442176,255.82601991805026,-30.006626049482694,0.4256753261955366,20.647415,1.3078594
389907713931553664,10.40313657337409,46.72797134421634,0.4025461748779151,16.955467,1.0932808
389907718225989888,10.39374803735009,46.731555915617704,-0.1630645269073511,19.971727,1.0234165
389907718227249920,10.40641327004714,46.72760449051915,1.2057075336739653,20.5628,1.1128559
4553984232317329280,262.31863745884397,18.903992388810615,0.1691551842899378,20.010773,1.3562489
4553984236612224768,262.3258719059866,18.89501028327023,0.8087128176562176,20.68072,1.3926373
4553984236615106688,262.3224790874735,18.891464610648296,0.2524267619569191,17.660624,1.0468731
4553984266677066368,262.30473528220034,18.90029172352169,0.3041545429228943,19.533686,0.8629265
4553984270971984512,262.2960824694474,18.8919374435938,0.09925959767393489,19.46895,1.0368195
4551518371334965248,268.82819578712923,19.04322540972731,0.22073930428732713,18.769466,1.1029816
4551518371334978816,268.83350610381456,19.05123473953553,0.21435043057646105,19.201674,1.8844299
4553984270974850560,262.2959300914812,18.891271032080468,-0.19199345060385128,19.438324,0.6631565
4551518371335516160,268.84023702275107,19.051101929576173,1.3374509410502353,20.248543,1.964468
4554702011555156224,260.18599054815354,19.798001823726864,0.5390393604336119,16.222801,0.9182844
4553984270974852608,262.3002342234998,18.90486482737596,0.22248813769097456,13.813441,1.1811533
6029382159462201472,255.83040060163847,-30.018461030690023,0.15768786128556922,17.682076,1.3969822
4554702011555522816,260.1707187373552,19.79977366271394,0.707545756383915,17.670841,1.2397594
6029420573601831808,255.04713639926354,-29.976968642936026,0.5774662661202405,19.251846,1.3278008
6029420573601842560,255.0479440457449,-29.97601839050519,0.3523852562583165,16.024181,1.5411129
6029420573601845376,255.04088382300375,-29.98080577893992,0.17349444677080053,20.154667,1.1671085
6029420573601858560,255.0401836800315,-29.980510982059716,0.09905020318970238,18.871614,1.5453758
6029420573601865600,255.0459520819836,-29.97601150190616,-0.00916858783752722,19.69555,1.1463146
4552680005371021312,266.81483195087395,20.320985875382288,0.8411773116531697,20.162476,1.8556824
4552680009664878208,266.82003018621447,20.312695085495715,0.1646887747521395,20.70787,1.4356136
6029420573601870464,255.04899907094546,-29.97355797637522,0.7216151645115788,19.165201,1.236824
389907718228583680,10.393055128373621,46.73279491656281,0.291957276193799,16.234533,0.86055756
4552680009664898688,266.81626855114496,20.32115495156108,0.7152162885301725,20.84026,1.3244057
6029420573601877760,255.04075115484977,-29.97887684027355,0.3559913169935887,19.281408,1.3697243
4552679494271720960,266.75504971267833,20.31614280481867,0.43371359218542654,18.10365,1.1467781
4552679494271725440,266.7418581469034,20.31224188833367,0.6196269759075452,14.485674,0.8700447
4552679494272931072,266.74297870997634,20.312138212618898,0.0211387836777564,20.123934,0.7029724
4552679524334580992,266.7579626136571,20.31939054837357,0.685355105860844,18.480196,1.9039822
4552679528630110848,266.7545415064753,20.327676518950966,1.2605661475537362,20.60255,1.2886505
4552679558694318976,266.74033003459846,20.318970764307824,0.8403940592988463,18.628117,1.8457222
4552679558694319872,266.7347120516759,20.32062156545816,0.14767436473577938,18.764496,0.7407322
4552679558694321408,266.73176249550227,20.323219631176592,0.07313843019890753,18.1417,1.0376892
4552679558694321536,266.74352453475495,20.324283739740494,0.9791423022965247,18.579645,2.4150505
4552679558694322560,266.73274220161363,20.325875887979798,0.3390349747885158,17.385345,1.066988
4552679558694323328,266.7435088641245,20.327971919446604,0.8396178358357421,18.503157,2.0671806
4552679562988382976,266.7453167182591,20.32429898307628,0.24446652864630303,20.103283,1.4808025
4552679562989846400,266.73358403344395,20.321733413973817,-0.16961544292688235,20.420923,1.6205368
4553118061979185408,267.2996904836969,21.691326396870444,0.9118881392757848,20.515524,2.0447807
4553118061979185664,267.293794425716,21.692456392834448,0.3213655842596138,19.671576,1.4256992
4553118096331438592,267.3080812382467,21.695798915045415,-0.26702437466620293,20.902683,1.1203423
4553118096338737280,267.3091693295316,21.699841111753486,0.1405775331588111,18.1153,0.8373165
4553118126394236160,267.2795425030242,21.700480805094116,0.4154191513110237,18.60856,1.7107105
4553118126394240384,267.29212539459405,21.707363652442304,-0.14404424911646274,18.612894,0.7799244
4553118130689273728,267.2860978444912,21.705075722434156,0.49325739637161536,20.550558,1.6625576
4553118130698485888,267.28876391240533,21.704372716755,0.5785488507813785,16.966547,1.0733624
4553118130698489984,267.2825684296594,21.708173879547072,0.25131252381194646,17.709915,1.1986485
4553118130699080960,267.2818052199637,21.702670146737493,0.24255185746160524,19.214235,1.1895313
4553118160753979008,267.30338462314074,21.708586697751986,-0.2657406302328502,20.53463,0.4787979
4553118165058227712,267.2928447905907,21.715603493310095,0.10328322746126901,18.95401,0.98384285
4553118195113716096,267.3213153021684,21.70629696441481,-0.13393687111605734,19.20387,0.9467468
4552680009668998912,266.8191878437187,20.31718223477829,0.1418334312202681,19.229061,1.0655689
4552022428696630400,265.94547111367075,18.403261865912835,0.6177340909011518,18.40003,1.1854458
4552680039730651648,266.8360852850489,20.309076351169914,-0.12768158298094798,19.44826,1.0613499
4552022428696636800,265.93907729622237,18.406925267241522,-0.07284652158714362,18.19809,1.0656166
4552680039730654080,266.83225088569884,20.314589361026933,1.098768887932967,20.110497,0.8588829
4552022428696637056,265.9483684957129,18.40713204544446,0.4432358269492884,19.206764,0.94654083
4552022428696637568,265.9523817231513,18.407590584440737,0.28744322214303475,19.926079,1.2331467
4552680044024594560,266.8367342356217,20.311736220201777,0.8046930165128904,20.295868,0.84049034
4552680044027496576,266.8332072466843,20.314188630904464,3.259067390746106,19.57864,2.8952675
4552022428696640128,265.9451300733186,18.40897516761586,0.1541062033900329,18.533669,0.93932533
4552680074090393728,266.84435826142436,20.318313580173434,7.30634569573442,17.82543,3.2952194
4552022432990425728,265.9503327633659,18.41060161172491,-0.09448394256939624,20.34181,1.2017174
4552680074090395520,266.84591682999053,20.32064396754306,0.38520271007985407,17.824173,0.8493366
6029365048342834560,255.31014301103315,-30.14974861046365,-4.848581679475176,19.36262,1.6033897
6029365048342836224,255.30614080009326,-30.151666249364105,0.13028932221877926,19.563915,1.832037
6029397793086854656,255.5159417614768,-29.908201025288847,0.5301313714098382,18.484144,1.2561111
6029397793086856192,255.52806658242844,-29.90332721927914,0.6374546652106845,19.827812,1.3465099
6029365048342841216,255.308803056917,-30.142577354217522,-0.5467699971173972,18.421452,1.6074944
6029365078288064384,255.31408256721335,-30.14028468900333,-0.4902236497931132,17.418865,1.7671986
6029365078288066304,255.3156989381633,-30.1436874135474,0.07280362669730836,16.910303,1.4024954
4552022432995010432,265.95039830037945,18.403120764301516,0.33733419528475533,17.003426,0.88873863
4552022463056367744,265.9263579058348,18.403155716793272,0.6828831513748274,19.90331,1.7873363
4552022467354761984,265.91762744624623,18.403121978147347,0.763479426897864,16.239857,1.0683775
4552022467356919424,265.9187984319401,18.411244446176724,-0.010389933853785588,19.64603,1.2708702
4552022497416121984,265.93479576373926,18.41327116591929,0.22176989598633645,19.125658,1.230856
4552022497416123776,265.9394179675733,18.414450293419772,-0.28689458901954745,20.18272,2.500311
4552022497416128640,265.93593981655386,18.417474965148898,-0.8732206979583755,18.730228,1.0861378
4552022497419428352,265.93378484333687,18.415609025046102,0.44077538950521816,20.886116,1.481472
4552022501714497664,265.94126036327253,18.416873360801123,0.1491342265327862,20.190521,1.2401733
4552022501714500480,265.932184796329,18.416130229469704,-0.003459633764077043,18.306797,0.8983841
4551518375634471936,268.8329988621974,19.046124330129814,0.5830162217939259,16.496393,0.992753
4552022501714500736,265.9290663118243,18.414450199218003,0.1791985811163246,18.008476,1.0207329
4552680074090397952,266.84372378321206,20.327379115344204,-0.14463569122294018,19.52202,0.98615265
4552680078387233664,266.84537446935434,20.322256996358817,0.8274848449562596,17.032206,1.4464493
4552680078387234816,266.8484123549416,20.3275151381604,0.2520371561447241,18.310198,0.94496727
4552680078387236352,266.83936536784756,20.322547234704253,2.172053522855553,13.207877,0.87002945
4552680108450131456,266.8257564733679,20.315881056310968,0.059496129223522154,18.197845,0.92440987
4552680108450135680,266.8259010493209,20.326455503704228,0.35326309715989185,20.431967,0.82255936
4552680112744116736,266.82523491204813,20.33072564226604,-0.0762827098651421,20.768557,1.4506569
4552680142809873920,266.8382601708829,20.326747174975093,0.8578066318544879,19.96886,1.930275
4552680142809876608,266.83884973372705,20.331552823660896,0.1400052683362384,19.92532,0.9748306
4552680142809878272,266.83479663715036,20.33425603752446,-0.4372126411257652,20.599531,1.0125408
6029382159462203648,255.8276588044074,-30.018540651263976,0.07102025409644303,17.49953,1.6648521
6029365078288069376,255.31787233292116,-30.144263986462867,0.7140234719858263,16.614103,1.8506384
6029365078288069760,255.31814402320148,-30.146557915361374,0.18993069007526628,17.776646,1.7788639
6029365078288070400,255.3184121512959,-30.141818697561092,0.15759850588592014,15.564527,1.9627657
6029365078288070912,255.31915136905562,-30.137987220506243,0.4731035977079839,17.284695,1.937439
6029365078288071296,255.31924790152297,-30.145417778010337,0.13173403942667658,14.494825,2.0957718
6029420573601879168,255.04791441921694,-29.973705180196834,-0.5421926411240224,19.866163,1.1673012
6029365078288073088,255.32053525275836,-30.135040941640877,0.117316628091026,12.490305,2.9077187
6029420573601879424,255.05019224580622,-29.97206128379125,0.14662504368986248,19.392338,1.4253197
6029365078288073216,255.32059972965047,-30.140642142235798,0.09797779485001576,16.75528,1.8421173
6029420573601880064,255.04646949869613,-29.97462970494843,-1.0473333854986984,18.484125,1.0627785
6029365078288073472,255.32068700748096,-30.131145156433266,0.030741531763533232,15.153807,2.088935
6029420573601885696,255.04902306250247,-29.972496314191098,0.16156696430586048,19.19436,1.3847542
6029420573601900928,255.04987950117533,-29.97102215570647,0.015120933155157577,19.264513,1.5317726
6029365078288073728,255.32082308734675,-30.146040900592713,0.12477041404039028,16.225147,1.4875383
6029397793086864000,255.52048387017956,-29.906030336102695,0.20594537191873058,19.853342,1.3237972
4553984270974853760,262.2917218857632,18.9011790808487,0.26609229996130124,17.626,0.8508892
4553984301036806912,262.31693838951213,18.90631204206703,0.35402978080608183,18.512583,0.93577003
4553984301036807296,262.3058649641686,18.908595112265367,2.4325177631169392,19.072271,2.7845268
4553984301036807936,262.31510446877803,18.91038990295768,0.05139256004707722,19.403187,0.9544182
4553984335396545152,262.3366882546961,18.90581197664155,1.2118413485905195,19.915668,2.0235748
6029397793086877696,255.51915301265242,-29.905744278159258,0.2424163608819573,18.993624,1.1996918
4553984369757506304,262.3460559908563,18.914608480094536,0.5655688532787201,20.015905,0.77335167
4553984374054061056,262.3463202756808,18.918231983122975,0.3809148720205568,17.440466,1.101078
6029397793086878592,255.5221029143552,-29.904854431835304,0.2526275048932281,20.645418,0.53670883
4553984374055207680,262.3468680027172,18.913268500884904,0.7885055863439216,19.136835,1.8677673
4553984404116024704,262.31792603371196,18.91526250670301,0.1762518903081684,17.44671,1.0026436
6029341443076415488,255.23521134374175,-30.488279226741817,0.14909757720076205,19.00641,1.7529793
6029341443076427392,255.22962610923787,-30.491229689906824,0.39448626904583306,20.004562,1.924221
6029341443076433280,255.2377586828076,-30.484904801151597,0.5871469366435667,19.691578,1.4998322
6029341443076434816,255.23199024092904,-30.488809086625764,0.20091380104753429,19.833517,1.2388039
6029341443076437888,255.23876956645108,-30.483506250719433,0.14435579767608597,18.94514,1.0041866
6029341443076440960,255.23759241042427,-30.48399932121273,0.985550615121468,19.799011,1.2365417
6029341443076454400,255.23207077839967,-30.48576206096355,3.2362963024812177,19.964317,1.3548832
6029341443076456192,255.23985179055043,-30.480908465965626,0.43529915516247,19.520248,2.1341114
6029341443076456320,255.23035992627047,-30.487511291874984,-1.0191029899951216,19.767385,1.2300396
6029341443076456832,255.22963117125715,-30.487182704090017,-0.325894277634116,19.774977,1.32411
6029341443076466304,255.22802252501842,-30.48873604147731,-0.4477110885266876,20.4046,1.3884029
4554702045906833664,260.20070779771504,19.79705095730009,0.8102451848532368,20.371113,1.9493465
4554702045914886400,260.2036839385246,19.795540705754334,0.07639489409942823,18.306677,0.87410545
4554702045914887808,260.2017625675636,19.795988648078527,-0.6732863494597557,19.795086,0.6868458
4554702075972459392,260.20708180990283,19.801612147977536,0.5616080647792382,18.87894,1.7901459
4554702075972471936,260.2086029780193,19.80955304429364,-0.48990136574302645,20.468842,0.5955715
4554702080274623360,260.2124976334386,19.800129120015566,0.22800667510513867,17.403496,0.8460903
4554702080274624128,260.2132685698842,19.80312993649621,2.7572758762361467,16.476328,2.1513395
4554702080274631168,260.20359791906964,19.808518498050358,0.576685397738348,15.858987,0.81937504
4554702114634374016,260.1928489835545,19.809684417878863,1.0644330463240204,13.997749,0.7651577
4554702114634377344,260.1896369662018,19.816315694485994,0.7887837325312607,16.426424,1.1772633
4554702114635707520,260.181750846073,19.80615770037181,0.18522732351979804,19.801577,1.2259846
4554702144691957248,260.1955711215049,19.81451224584709,0.31133150465729664,18.365234,1.4185886
4552680147103856128,266.82968050258023,20.334899827856784,0.08352528423064923,19.955181,1.0615005
4552680147106721536,266.8396887245103,20.340344899382114,0.18459246011978997,16.799252,1.1255074
4552680147106722176,266.83089382965676,20.33473712747955,0.22859053893023024,16.709188,0.8797016
4552680177169607296,266.87060772961655,20.314312257295363,0.1843111701661994,18.638165,0.8309574
4552680177169607424,266.882125480357,20.31500003743101,0.4833813460409132,20.00341,1.2298698
4552680181466435328,266.87612839485075,20.31848309445833,0.6615412184715304,14.61226,0.87555885
4552680211529350016,266.8846805755578,20.324349408182005,-2.04660407442369,20.79991,1.2096729
4552680211529351808,266.88762372005164,20.329077113558988,0.3797657498831772,18.62145,1.25
4552680211529353600,266.8898649899423,20.332630013198397,0.27650318632240817,19.443161,1.6449738
4552680215823883136,266.89379531526197,20.318038596754946,0.9894593671357097,20.725376,1.6931324
4552680215823884544,266.8968030338966,20.328048249237682,0.7076714156701833,20.81587,1.3130894
4552680215823885696,266.89239001383766,20.32938855662475,0.1437240576038271,20.326866,1.3189354
4553118783524433920,267.235635019847,21.723428042908623,0.2804118022674988,20.047937,1.0926819
6029382159462205440,255.82885289633887,-30.016362516201678,-0.11710111653664676,19.234137,1.488039
6029382159462208896,255.83039265306076,-30.013389616698372,-1.4051297898345285,19.611883,1.3141289
6029382159462209664,255.82801481214221,-30.015152788415087,0.3130063242115553,14.178459,1.7632923
6029382159462210816,255.82438223843508,-30.017111487609732,0.233110371519815,18.404137,1.1300621
6029382159462212096,255.83133329965824,-30.01069974865108,1.508345571036328,19.831266,1.3947353
6029382159462212992,255.82335290922953,-30.01605839921564,-1.9291359373068262,19.661953,1.637991
6029382159462216960,255.82913085304858,-30.00937241653313,-0.07309177127219554,19.59546,0.98316574
6029382159462218496,255.8326372959485,-30.006267298780262,0.3747576492695603,16.175823,1.5189295
6029382159462222976,255.83057742945218,-30.004239934497242,1.2593914125930392,20.325354,1.5695953
4552022501714502784,265.9294125088512,18.41865838359209,0.5026638871682809,20.280725,0.81425285
4552022531775861760,265.9598642137478,18.413516967002504,0.41790507140733224,17.677742,1.0518646
4552022531775869184,265.9542670739942,18.41987788075915,-0.20034290329807664,20.83333,0.950634
4552022531775898752,265.9513743319803,18.41313614775747,1.641704494387048,19.871315,2.2552547
4552022531779214336,265.9536997041033,18.41683555379954,0.6381559354263412,18.988073,1.1873531
4552022536074229888,265.9516195568618,18.411582342835295,0.30074487162172153,17.269218,0.9058914
4552022536074931200,265.9533495434108,18.416224577186227,0.7918690228214547,15.915603,0.97563934
4552022566134354048,265.9691007129228,18.429993463295123,-0.03915708920508672,19.337223,1.1051826
4552022566135623552,265.9648735770172,18.42810438483057,0.8236329273386341,19.32376,1.6193333
4552022566138980352,265.9652032786552,18.41997996868955,0.1885061828393609,19.611485,0.92477226
4552022570433963392,265.9675999083709,18.4170940829291,-0.09457416893823953,19.987747,0.88824654
4552022570433966208,265.9659730385328,18.42068599966077,0.19297247693101327,17.979206,0.9711342
4552022570433968768,265.963666538505,18.42290946289922,0.0531844981653161,19.890038,1.1724186
4551518375634472960,268.8365016153678,19.053777596837786,0.6715283639881806,14.029517,1.1053867
4551518375634473344,268.82771746295987,19.049102021956642,0.2934752892728808,17.226938,0.9094734
4551518375634533760,268.835554348091,19.039896178386098,-1.5266388463861635,20.845203,1.0764275
4551518375636585856,268.83697875532476,19.046538558390203,1.3395287223851278,20.322027,1.2875538
4551518375636585984,268.8289818248771,19.046741907690436,1.1404433312309687,20.354906,2.1641426
4551518375636586624,268.83133536289,19.051487906241128,1.018594169314961,19.575092,1.9896908
4551518405694700416,268.8578014295881,19.041631001024314,-1.5441423609202314,20.814741,0.67684746
4551518405694707072,268.8496438091827,19.045345026132384,0.28638813865773116,18.634962,1.1590748
4551518440054455424,268.8673558710957,19.051152747863185,0.5165573814951016,17.809553,1.0431461
4551518440054472192,268.869598735875,19.059769771541305,0.5207510134482364,18.467825,1.4158611
4551518440054473216,268.86298053864385,19.06037421953552,0.2865603401953609,17.314444,0.8647251
4551518440058256000,268.8671051833746,19.060433561219707,1.462934056151686,20.175995,2.053131
4551518444352172544,268.87576632493085,19.054558256685343,-1.4647281004485126,20.625908,1.7097435
4551518444353944832,268.8732916332159,19.058499525377687,0.3742053992572256,16.653244,0.9943657
6029420573601905536,255.04368150537354,-29.974946586284773,-0.5756106666631854,19.367378,1.3407345
6029420573601907072,255.04706818823715,-29.97250100638743,0.6407795985369005,19.145763,1.1778526
6029420573601912064,255.04885470912188,-29.970962738806328,0.5257239004496184,18.127686,1.2774124
6029420573601929216,255.04362438968525,-29.973515598723345,0.3305823053584938,19.49901,1.4536991
6029420573608726784,255.05108270103173,-29.985761233431433,-1.1441553917025398,19.769167,1.7096233
6029420573608734208,255.04842853734752,-29.986218391263517,0.12122870928361035,19.799902,1.2759056
6029420573608745088,255.05689058300365,-29.97774082232083,0.5817473807339104,20.022093,1.3134747
6029420573608759424,255.04908911066502,-29.980077802234863,-3.0608455196740927,20.125439,0.9749603
6029420573608780288,255.04424223671722,-29.979015774699242,0.571895366320499,20.022104,2.394104
6029365078288074240,255.3209713856093,-30.138861452122033,0.15287992659303423,13.535767,2.2483063
6029365078288075520,255.32179751712485,-30.132602476735865,0.13069137836775427,14.803723,1.93332
6029365078288075776,255.32215410478162,-30.136908418132585,0.08847525953653353,15.428554,1.9385805
6029365078288077184,255.32292215138992,-30.14536853217389,0.6979877439879484,16.854088,1.9075356
6029365078288077696,255.32322797634976,-30.132867448978043,1.8440742653867035,17.196085,1.830574
6029365078288077952,255.32351967315105,-30.137860536827855,0.14124570566002928,16.60981,1.8394585
6029365078288079744,255.32480330565699,-30.133823577999593,0.5703525511564316,16.005407,1.9010382
6029365078288080256,255.32518081914506,-30.14754331552628,0.08545208679262857,16.07962,1.921215
6029365078288082944,255.32713128446542,-30.13661895261333,0.022411373001660864,17.047579,1.8035622
6029365078288084864,255.3282861376405,-30.137157939406087,0.44357156701704964,16.200981,1.8228903
6029365078288091008,255.33292287704202,-30.139961839776316,0.18087854055706648,15.22407,1.9299736
6029365082593410048,255.32254798662004,-30.15048832601244,-0.0026002725957165115,19.097158,1.7037315
4553118199408680576,267.31958812525255,21.704814695909185,0.005685848543524136,20.031765,2.0522804
4553118229473463040,267.32652911753877,21.72184559569752,0.21457657201084712,18.88895,0.9715061
4553118229473463936,267.3243674936249,21.723643998756174,0.15388247351600107,19.546247,0.98625565
4553118233768423040,267.3350998982439,21.719849316399554,1.5978652782687468,20.794468,2.0558186
4553118233768450560,267.33078047402483,21.72687871783495,0.809904879007958,18.327427,1.8434582
4553118233769523968,267.32973521853415,21.724537537190066,-1.808274764951839,20.69969,1.8972626
4553118233770413440,267.331323731416,21.71746685719253,-1.1872766745650503,20.894566,1.3654747
4553118233777693184,267.33202518444324,21.725704891767688,0.9514764968722378,16.064404,0.9109497
4553118268130835200,267.3007814315203,21.721126057117143,3.3605106099476805,20.94482,1.6865597
4553118268137436544,267.3129009125033,21.719365975861447,0.9353204865909366,19.225307,1.136055
4553118268137437184,267.311436841895,21.718932349775628,0.2988342159751391,17.768995,1.0071373
4553118268137440512,267.30600273582684,21.722709483280447,0.6650303731791317,17.191227,1.2017593
4553118268138035072,267.30057663318263,21.722981702158865,0.6531076686075241,18.84786,1.7963581
4552680215826167296,266.8914956247901,20.32016404168578,0.2914189129976595,17.818558,1.0731277
